# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000213411.2	RBM22P2	processed_pseudogene	3	1	2	0.0797	0.0320	0.0330
ENSG00000213412.3	HNRNPA1P33	processed_pseudogene	20	19	1	1.7183	0.6908	0.7115
ENSG00000213413.2	PVRIG	protein_coding	6	3	3	0.1458	0.0586	0.0604
ENSG00000213414.3	AC008677.1	processed_pseudogene	3	3	0	0.0926	0.0372	0.0384
ENSG00000213416.4	KRTAP4-12	protein_coding	2	0	2	0.0883	0.0355	0.0366
ENSG00000213417.3	KRTAP2-4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000213420.8	GPC2	protein_coding	21	14	7	0.2638	0.1061	0.1092
ENSG00000213421.4	AC099670.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213423.4	RBMX2P2	processed_pseudogene	2	2	0	0.1019	0.0410	0.0422
ENSG00000213424.9	KRT222	protein_coding	4	4	1	0.0608	0.0245	0.0252
ENSG00000213430.6	HSPD1P1	processed_pseudogene	180	143	37	5.0265	2.0208	2.0814
ENSG00000213431.4	AC080014.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213432.2	RPL17P34	processed_pseudogene	21	8	13	1.8237	0.7332	0.7552
ENSG00000213433.5	RPLP1P6	transcribed_processed_pseudogene	20	8	12	1.8538	0.7453	0.7676
ENSG00000213434.2	VTI1BP2	processed_pseudogene	3	0	3	0.2078	0.0835	0.0860
ENSG00000213435.3	ATP6V0CP3	processed_pseudogene	1	1	0	0.1032	0.0415	0.0427
ENSG00000213438.2	YBX2P1	processed_pseudogene	1	1	1	0.0634	0.0255	0.0263
ENSG00000213439.3	OR5AC1	polymorphic_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213440.2	H2AZP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213442.5	RPL18AP3	processed_pseudogene	2747	907	1841	250.7620	100.8149	103.8384
ENSG00000213443.2	NPM1P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213445.10	SIPA1	protein_coding	2785	1345	1446	28.8551	11.6007	11.9486
ENSG00000213448.3	RPS23P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213449.2	GAPDHP28	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213450.4	VDAC1P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213451.2	OR6C69P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213452.4	AKR1B1P2	processed_pseudogene	3	2	1	0.1548	0.0622	0.0641
ENSG00000213453.3	FTH1P3	processed_pseudogene	107	35	73	8.8310	3.5503	3.6568
ENSG00000213455.3	PPIAP82	processed_pseudogene	26	0	26	2.5114	1.0097	1.0399
ENSG00000213461.3	AL672212.1	processed_pseudogene	1	0	1	0.1205	0.0484	0.0499
ENSG00000213462.5	ERV3-1	protein_coding	274	124	150	2.6271	1.0562	1.0879
ENSG00000213463.5	SYNJ2BP	protein_coding	2144	1105	1039	14.6434	5.8871	6.0637
ENSG00000213465.8	ARL2	protein_coding	2017	1002	1017	47.7256	19.1874	19.7628
ENSG00000213467.4	HMGB1P37	processed_pseudogene	14	8	6	1.1080	0.4455	0.4588
ENSG00000213468.7	FIRRE	lncRNA	55	29	26	0.2181	0.0877	0.0903
ENSG00000213470.4	AC073594.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213471.10	TTLL13P	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000213478.2	CFL1P2	processed_pseudogene	18	6	12	1.2684	0.5099	0.5252
ENSG00000213480.3	AC093816.1	processed_pseudogene	2	2	0	0.1056	0.0424	0.0437
ENSG00000213483.4	NDUFAF4P2	processed_pseudogene	1	1	0	0.0927	0.0373	0.0384
ENSG00000213484.2	EIF4A1P8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213486.3	AC108039.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213487.3	ASS1P4	processed_pseudogene	1	1	0	0.0391	0.0157	0.0162
ENSG00000213488.4	AC008716.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213489.3	AL627231.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213492.2	NT5C3AP1	transcribed_processed_pseudogene	51	27	24	1.4781	0.5943	0.6121
ENSG00000213493.3	ACTN4P1	processed_pseudogene	49	18	31	1.6277	0.6544	0.6740
ENSG00000213495.3	RPL26P13	processed_pseudogene	20	6	14	2.2059	0.8868	0.9134
ENSG00000213498.3	TPT1P13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213500.3	LAP3P2	processed_pseudogene	0	16	8	0.0000	0.0000	0.0000
ENSG00000213509.4	PPIAP16	processed_pseudogene	9	6	3	0.8907	0.3581	0.3688
ENSG00000213512.3	GBP7	protein_coding	3	2	3	0.0595	0.0239	0.0246
ENSG00000213513.3	IMPDH1P5	processed_pseudogene	12	6	6	0.3756	0.1510	0.1555
ENSG00000213514.2	AL731556.1	processed_pseudogene	48	20	28	0.6234	0.2506	0.2582
ENSG00000213516.10	RBMXL1	protein_coding	1753	875	878	16.6095	6.6776	6.8779
ENSG00000213519.2	AC132008.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213522.4	RAC1P5	processed_pseudogene	5	4	1	0.4184	0.1682	0.1733
ENSG00000213523.10	SRA1	protein_coding	1602	1078	1070	22.7369	9.1410	9.4152
ENSG00000213525.3	FAM32CP	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213526.3	SETP8	processed_pseudogene	7	1	6	0.5372	0.2160	0.2225
ENSG00000213527.5	AC026826.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213529.3	AL359073.1	processed_pseudogene	1	0	1	0.1196	0.0481	0.0495
ENSG00000213530.3	MTHFD2P5	processed_pseudogene	1	1	0	0.0571	0.0230	0.0236
ENSG00000213533.13	STIMATE	protein_coding	32	19	13	0.2704	0.1087	0.1120
ENSG00000213536.2	GNG5P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213538.5	KRT8P41	processed_pseudogene	3	2	1	0.0955	0.0384	0.0395
ENSG00000213539.4	YBX1P6	processed_pseudogene	78	26	52	3.7520	1.5084	1.5537
ENSG00000213540.3	TXN2P1	processed_pseudogene	1	1	0	0.0978	0.0393	0.0405
ENSG00000213542.3	AC007000.1	processed_pseudogene	8	5	3	0.4856	0.1952	0.2011
ENSG00000213543.2	RARRES2P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213547.3	VN1R64P	unitary_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213548.3	PPIAP81	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213549.3	AC005077.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213551.7	DNAJC9	protein_coding	882	1709	1663	13.2105	5.3111	5.4704
ENSG00000213553.4	RPLP0P6	processed_pseudogene	3166	2258	911	159.9556	64.3077	66.2362
ENSG00000213556.3	AL359692.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213557.4	AC068050.1	processed_pseudogene	1	0	1	0.1268	0.0510	0.0525
ENSG00000213558.3	HMGN2P32	processed_pseudogene	1	1	0	0.1792	0.0720	0.0742
ENSG00000213559.4	HNRNPA1P64	processed_pseudogene	3	2	1	0.1568	0.0631	0.0649
ENSG00000213560.4	AC103591.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213561.4	AC103591.2	processed_pseudogene	4	1	3	0.2517	0.1012	0.1042
ENSG00000213563.7	C8orf82	protein_coding	1076	554	524	17.2816	6.9478	7.1562
ENSG00000213568.4	HNRNPA1P13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213569.4	GTF3C6P2	processed_pseudogene	19	12	7	1.4988	0.6026	0.6206
ENSG00000213574.2	LDHAP5	processed_pseudogene	45	8	37	3.4871	1.4019	1.4440
ENSG00000213578.6	CPLX3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000213579.3	AL096829.1	processed_pseudogene	2	1	1	0.2109	0.0848	0.0873
ENSG00000213585.11	VDAC1	protein_coding	8462	4255	4208	133.7681	53.7794	55.3922
ENSG00000213587.3	AC126120.1	processed_pseudogene	2	0	2	0.2051	0.0825	0.0849
ENSG00000213588.6	ZBTB9	protein_coding	1008	511	501	16.1410	6.4892	6.6839
ENSG00000213590.2	AL807752.1	processed_pseudogene	8	3	5	0.2917	0.1173	0.1208
ENSG00000213592.4	PPIAP42	processed_pseudogene	20	11	9	1.9794	0.7958	0.8197
ENSG00000213593.10	TMX2	protein_coding	5092	2565	2527	108.9342	43.7953	45.1087
ENSG00000213594.4	GAPDHP25	processed_pseudogene	2	1	1	0.0963	0.0387	0.0399
ENSG00000213598.4	AL049873.1	processed_pseudogene	100	60	40	12.8189	5.1536	5.3082
ENSG00000213599.10	SLX1A-SULT1A3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000213600.3	U73169.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000213601.3	KRT18P19	processed_pseudogene	5	2	4	0.3418	0.1374	0.1416
ENSG00000213604.4	AC022882.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213605.2	AC111200.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213606.3	AKR1B10P1	processed_pseudogene	11	7	4	0.5628	0.2263	0.2331
ENSG00000213607.4	OR4A45P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213608.5	SLC25A14P1	processed_pseudogene	1	1	0	0.0535	0.0215	0.0222
ENSG00000213609.3	RPL7AP50	processed_pseudogene	102	21	81	6.1840	2.4862	2.5607
ENSG00000213612.3	FAM220CP	processed_pseudogene	8	3	5	0.4640	0.1865	0.1921
ENSG00000213613.2	RPL11P3	processed_pseudogene	8	3	5	0.7373	0.2964	0.3053
ENSG00000213614.10	HEXA	protein_coding	1185	1541	1544	4.6473	1.8684	1.9244
ENSG00000213619.11	NDUFS3	protein_coding	3146	1557	1594	33.6440	13.5261	13.9317
ENSG00000213620.3	AL121657.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213621.3	RPSAP54	processed_pseudogene	46	17	29	2.5024	1.0061	1.0362
ENSG00000213625.9	LEPROT	protein_coding	6616	3416	3201	60.8905	24.4801	25.2143
ENSG00000213626.13	LBH	protein_coding	6594	3329	3265	70.1287	28.1942	29.0397
ENSG00000213630.3	BOLA3P3	processed_pseudogene	1	1	0	0.2078	0.0835	0.0860
ENSG00000213638.6	ADAT3	protein_coding	34	12	22	0.7395	0.2973	0.3062
ENSG00000213639.10	PPP1CB	protein_coding	21739	11246	10494	181.9089	73.1337	75.3269
ENSG00000213640.3	EEF1DP4	processed_pseudogene	7	4	3	0.3834	0.1541	0.1588
ENSG00000213641.4	RPL7AP4	processed_pseudogene	1	1	0	0.0627	0.0252	0.0260
ENSG00000213642.3	AC016769.1	processed_pseudogene	3	1	2	0.1432	0.0576	0.0593
ENSG00000213643.3	VN1R37P	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000213644.2	SAPCD2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213645.2	SLC25A1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213648.11	SULT1A4	protein_coding	1	1	0	0.0248	0.0100	0.0103
ENSG00000213650.3	AC092447.2	processed_pseudogene	10	4	6	0.7205	0.2897	0.2983
ENSG00000213652.3	HMGB3P30	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213653.4	RPL22P22	processed_pseudogene	1	1	0	0.1272	0.0511	0.0527
ENSG00000213654.10	GPSM3	protein_coding	1387	671	718	36.4713	14.6627	15.1024
ENSG00000213655.4	AC010493.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213657.3	RPL31P44	processed_pseudogene	4	2	2	0.5114	0.2056	0.2118
ENSG00000213658.12	LAT	protein_coding	12	10	6	0.1305	0.0525	0.0541
ENSG00000213659.4	RSU1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213661.3	AC106806.1	processed_pseudogene	1	1	0	0.0859	0.0345	0.0356
ENSG00000213663.4	AC010409.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213664.4	RPS16P8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213667.3	PGGT1BP1	processed_pseudogene	6	1	5	0.2827	0.1137	0.1171
ENSG00000213669.2	AL137074.1	processed_pseudogene	4	2	2	0.4146	0.1667	0.1717
ENSG00000213671.3	OLA1P2	processed_pseudogene	3	1	2	0.1144	0.0460	0.0474
ENSG00000213672.8	NCKIPSD	protein_coding	906	449	457	12.7275	5.1169	5.2704
ENSG00000213673.3	SLC25A5P3	processed_pseudogene	9	4	5	0.4902	0.1971	0.2030
ENSG00000213676.13	ATF6B	protein_coding	5664	2862	2809	75.2269	30.2438	31.1508
ENSG00000213683.4	AC002056.1	processed_pseudogene	20	6	14	1.2684	0.5099	0.5252
ENSG00000213684.4	LDHBP2	processed_pseudogene	39	6	33	1.8704	0.7520	0.7745
ENSG00000213689.14	TREX1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000213690.3	AL360271.1	processed_pseudogene	2	0	2	0.1890	0.0760	0.0783
ENSG00000213693.4	SEC14L1P1	processed_pseudogene	25	8	17	0.5525	0.2221	0.2288
ENSG00000213694.6	S1PR3	protein_coding	1636	798	838	5.7549	2.3137	2.3830
ENSG00000213695.3	RPS7P14	processed_pseudogene	13	9	4	1.0748	0.4321	0.4450
ENSG00000213697.3	CTBP2P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213698.2	CAPZA1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213699.9	SLC35F6	protein_coding	3518	1781	1739	43.4556	17.4706	17.9946
ENSG00000213700.3	RPL17P50	processed_pseudogene	95	47	48	8.3863	3.3716	3.4727
ENSG00000213701.4	SETP22	processed_pseudogene	14	1	13	0.7051	0.2835	0.2920
ENSG00000213703.2	AL138847.1	processed_pseudogene	4	2	2	0.3531	0.1420	0.1462
ENSG00000213704.3	EEF1A1P15	processed_pseudogene	2	0	2	0.0685	0.0275	0.0284
ENSG00000213706.2	RHOG2P	processed_pseudogene	2	2	0	0.1688	0.0679	0.0699
ENSG00000213707.2	HMGB1P10	processed_pseudogene	179	106	73	15.3243	6.1609	6.3457
ENSG00000213708.6	SLC16A14P1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213711.3	PHBP7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213713.3	PIGCP1	processed_pseudogene	80	68	88	4.3083	1.7321	1.7840
ENSG00000213714.1	FAM209B	protein_coding	10	4	6	0.6945	0.2792	0.2876
ENSG00000213716.3	FABP5P5	processed_pseudogene	1	0	1	0.1187	0.0477	0.0492
ENSG00000213717.3	AC004692.1	processed_pseudogene	4	1	3	0.4547	0.1828	0.1883
ENSG00000213719.8	CLIC1	protein_coding	20860	10328	10538	517.7284	208.1447	214.3869
ENSG00000213721.3	HMGN2P30	processed_pseudogene	2	2	0	0.3766	0.1514	0.1559
ENSG00000213722.10	DDAH2	protein_coding	2259	1138	1121	46.0776	18.5248	19.0803
ENSG00000213724.4	PRDX2P2	processed_pseudogene	1	0	1	0.0821	0.0330	0.0340
ENSG00000213726.5	RPS2P52	processed_pseudogene	2	2	0	0.1176	0.0473	0.0487
ENSG00000213727.3	AP000533.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213729.3	RPS16P2	processed_pseudogene	10	4	6	1.0954	0.4404	0.4536
ENSG00000213730.3	POLD2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213731.2	RAB5CP1	processed_pseudogene	2	1	1	0.1662	0.0668	0.0688
ENSG00000213735.2	ANAPC10P1	processed_pseudogene	2	2	0	0.1734	0.0697	0.0718
ENSG00000213736.2	BRI3P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213739.3	PPIAP68	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213740.2	SERBP1P1	processed_pseudogene	139	93	46	5.7756	2.3220	2.3916
ENSG00000213741.11	RPS29	protein_coding	18001	9421	8708	88.1736	35.4488	36.5119
ENSG00000213742.7	ZNF337-AS1	lncRNA	59	429	410	0.4747	0.1908	0.1966
ENSG00000213744.3	RPS10P14	processed_pseudogene	3	3	0	0.2880	0.1158	0.1193
ENSG00000213747.2	WASHC3P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213750.4	AP002982.1	processed_pseudogene	5	3	2	0.2748	0.1105	0.1138
ENSG00000213752.3	AL008718.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213753.11	CENPBD1P1	transcribed_processed_pseudogene	1455	734	721	7.2090	2.8983	2.9852
ENSG00000213754.2	KPNA4P1	processed_pseudogene	3	2	2	0.1007	0.0405	0.0417
ENSG00000213755.3	AC093270.1	processed_pseudogene	4	1	3	0.3967	0.1595	0.1643
ENSG00000213757.3	RPS3AP20	processed_pseudogene	148	50	98	9.0641	3.6441	3.7534
ENSG00000213759.10	UGT2B11	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000213760.11	ATP6V1G2	protein_coding	16	98	81	0.3562	0.1432	0.1475
ENSG00000213761.4	MT1P1	processed_pseudogene	2	1	1	0.5268	0.2118	0.2181
ENSG00000213762.12	ZNF134	protein_coding	1159	588	572	10.8703	4.3702	4.5013
ENSG00000213763.4	ACTBP2	processed_pseudogene	212	172	40	9.0990	3.6581	3.7678
ENSG00000213770.3	FAM210CP	processed_pseudogene	1	0	1	0.0840	0.0338	0.0348
ENSG00000213771.3	KRT8P37	processed_pseudogene	9	6	3	0.3055	0.1228	0.1265
ENSG00000213772.3	EIF1P7	processed_pseudogene	17	4	13	2.4314	0.9775	1.0068
ENSG00000213774.3	AC010904.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213777.5	AC011487.1	transcribed_processed_pseudogene	2	2	1	0.0677	0.0272	0.0281
ENSG00000213778.2	HNRNPA1P32	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213779.4	AC107956.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213780.11	GTF2H4	protein_coding	2	0	2	0.0414	0.0166	0.0171
ENSG00000213781.3	PSMC1P2	processed_pseudogene	1	1	0	0.0400	0.0161	0.0166
ENSG00000213782.7	DDX47	protein_coding	33	19	14	0.3156	0.1269	0.1307
ENSG00000213783.4	RPL35P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213785.3	AKR1B1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213786.3	NHP2P2	processed_pseudogene	2	2	0	0.2096	0.0843	0.0868
ENSG00000213787.3	RPL7AP38	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213790.2	OLA1P1	processed_pseudogene	154	91	63	6.2427	2.5098	2.5851
ENSG00000213791.4	AC104212.2	processed_pseudogene	4	1	3	0.3145	0.1264	0.1302
ENSG00000213793.5	ZNF888	protein_coding	981	511	487	10.6398	4.2776	4.4058
ENSG00000213798.3	AC004129.1	processed_pseudogene	3	2	1	0.1817	0.0730	0.0752
ENSG00000213799.13	ZNF845	protein_coding	753	378	376	5.6269	2.2622	2.3301
ENSG00000213801.4	ZNF321P	transcribed_processed_pseudogene	86	38	48	1.7707	0.7119	0.7332
ENSG00000213809.9	KLRK1	protein_coding	16	5	11	0.2533	0.1019	0.1049
ENSG00000213816.3	CNN2P4	processed_pseudogene	1	1	0	0.0533	0.0214	0.0221
ENSG00000213820.3	RPL13P2	processed_pseudogene	23	20	4	1.6822	0.6763	0.6966
ENSG00000213822.6	CEACAM18	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000213830.3	CFL1P5	processed_pseudogene	12	4	8	1.1522	0.4632	0.4771
ENSG00000213839.4	TMX2P1	processed_pseudogene	202	96	106	13.7517	5.5286	5.6944
ENSG00000213842.2	SUGT1P2	processed_pseudogene	2	2	0	0.0972	0.0391	0.0402
ENSG00000213849.3	AC104306.1	processed_pseudogene	6	4	2	0.7795	0.3134	0.3228
ENSG00000213851.3	AC098590.1	processed_pseudogene	6	1	5	0.3224	0.1296	0.1335
ENSG00000213853.10	EMP2	protein_coding	5156	3255	3337	28.7232	11.5477	11.8940
ENSG00000213854.3	CNN2P6	processed_pseudogene	1	0	1	0.0536	0.0215	0.0222
ENSG00000213856.3	VDAC1P2	processed_pseudogene	15	7	8	0.8506	0.3420	0.3522
ENSG00000213857.3	AL080243.1	processed_pseudogene	20	9	12	0.9094	0.3656	0.3766
ENSG00000213859.7	KCTD11	protein_coding	1471	1012	924	23.2004	9.3274	9.6071
ENSG00000213860.4	RPL21P75	processed_pseudogene	37	48	14	3.6923	1.4844	1.5289
ENSG00000213862.4	AC044787.1	processed_pseudogene	185	68	118	11.2586	4.5263	4.6621
ENSG00000213864.3	EEF1B2P2	processed_pseudogene	35	5	30	2.4955	1.0033	1.0334
ENSG00000213866.3	YBX1P10	processed_pseudogene	488	184	305	24.1242	9.6987	9.9896
ENSG00000213867.4	AL049830.1	processed_pseudogene	5	1	4	0.5670	0.2280	0.2348
ENSG00000213871.3	TAF9BP1	processed_pseudogene	1	1	0	0.0646	0.0260	0.0268
ENSG00000213872.3	AC092798.1	processed_pseudogene	1	0	1	0.1178	0.0474	0.0488
ENSG00000213873.4	PPIAP86	processed_pseudogene	2	1	1	0.1854	0.0745	0.0768
ENSG00000213875.3	AC005019.1	processed_pseudogene	10	3	7	1.1183	0.4496	0.4631
ENSG00000213876.4	RPL7AP64	processed_pseudogene	29	14	15	2.1082	0.8476	0.8730
ENSG00000213877.3	CFL1P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213880.3	RPL7AP7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213881.3	NPM1P6	processed_pseudogene	96	35	61	5.3124	2.1358	2.1998
ENSG00000213882.2	CYB5AP4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213885.4	RPL13AP7	transcribed_processed_pseudogene	109	58	73	3.0813	1.2388	1.2760
ENSG00000213886.4	UBD	protein_coding	7	39	40	0.3774	0.1517	0.1563
ENSG00000213888.3	LINC01521	lncRNA	91	56	35	2.2574	0.9075	0.9348
ENSG00000213889.10	PPM1N	protein_coding	198	206	220	3.7119	1.4923	1.5371
ENSG00000213891.3	RPL3P6	processed_pseudogene	8	3	5	0.3203	0.1288	0.1326
ENSG00000213892.12	CEACAM16	protein_coding	3	1	2	0.0852	0.0343	0.0353
ENSG00000213896.4	AC109486.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213900.2	RPS17P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213901.11	SLC23A3	protein_coding	3	2	1	0.0402	0.0161	0.0166
ENSG00000213903.9	LTB4R	protein_coding	1528	748	780	16.4945	6.6314	6.8302
ENSG00000213904.9	LIPE-AS1	lncRNA	30	218	225	0.3332	0.1339	0.1380
ENSG00000213906.10	LTB4R2	protein_coding	107	172	151	1.5952	0.6413	0.6606
ENSG00000213908.4	CYP2A7P1	unprocessed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000213911.2	OR2G1P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213916.2	RPL13P	processed_pseudogene	0	0	1	0.0000	0.0000	0.0000
ENSG00000213917.2	RPL5P8	processed_pseudogene	3	3	0	0.1774	0.0713	0.0735
ENSG00000213918.10	DNASE1	protein_coding	210	1051	1123	0.7334	0.2949	0.3037
ENSG00000213920.9	MDP1	protein_coding	3	2	1	0.1356	0.0545	0.0562
ENSG00000213921.8	LEUTX	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000213923.13	CSNK1E	protein_coding	5771	2892	2884	39.1879	15.7549	16.2274
ENSG00000213924.3	HNRNPH1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213925.3	NPM1P33	processed_pseudogene	1	0	1	0.0553	0.0222	0.0229
ENSG00000213926.3	MSRB1P1	processed_pseudogene	0	0	1	0.0000	0.0000	0.0000
ENSG00000213927.4	CCL27	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000213928.9	IRF9	protein_coding	128	45	83	1.7223	0.6924	0.7132
ENSG00000213930.12	GALT	protein_coding	305	140	165	3.3358	1.3411	1.3813
ENSG00000213931.7	HBE1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000213934.9	HBG1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000213935.3	RPL22P16	processed_pseudogene	6	3	3	0.7753	0.3117	0.3211
ENSG00000213937.4	CLDN9	protein_coding	92	41	51	2.8012	1.1262	1.1600
ENSG00000213938.3	SEPHS1P6	processed_pseudogene	1	1	0	0.0409	0.0164	0.0169
ENSG00000213939.4	AC091153.1	processed_pseudogene	268	50	259	32.1326	12.9184	13.3058
ENSG00000213940.4	AC026477.1	processed_pseudogene	1	1	0	0.0782	0.0315	0.0324
ENSG00000213942.3	AC005840.1	processed_pseudogene	38	10	28	4.8582	1.9532	2.0118
ENSG00000213943.3	KRT18P17	processed_pseudogene	35	17	18	1.3190	0.5303	0.5462
ENSG00000213946.3	DNAJB1P1	processed_pseudogene	5	4	1	0.2353	0.0946	0.0975
ENSG00000213949.10	ITGA1	protein_coding	4079	2186	2084	10.6014	4.2621	4.3900
ENSG00000213950.2	RPS10P2	processed_pseudogene	27	23	4	2.6344	1.0591	1.0909
ENSG00000213954.3	ATP5PDP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213956.4	AC112187.1	processed_pseudogene	8	3	5	0.8050	0.3236	0.3333
ENSG00000213958.2	KRT18P29	processed_pseudogene	4	2	2	0.1522	0.0612	0.0630
ENSG00000213959.2	AL035419.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213962.2	API5P2	processed_pseudogene	3	2	1	0.0965	0.0388	0.0400
ENSG00000213963.6	AC019080.1	lncRNA	77	37	41	0.5175	0.2081	0.2143
ENSG00000213964.3	CHCHD4P4	processed_pseudogene	4	1	3	0.5896	0.2370	0.2441
ENSG00000213965.3	NUDT19	protein_coding	1822	931	891	29.5984	11.8996	12.2564
ENSG00000213967.11	ZNF726	protein_coding	16	7	12	0.1226	0.0493	0.0508
ENSG00000213970.4	AC006122.1	transcribed_processed_pseudogene	5	2	3	0.2429	0.0977	0.1006
ENSG00000213972.3	AL024509.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000213973.9	ZNF99	protein_coding	3	2	1	0.0182	0.0073	0.0076
ENSG00000213976.4	AC010615.1	unprocessed_pseudogene	23	14	9	0.6284	0.2527	0.2602
ENSG00000213977.8	TAX1BP3	protein_coding	35	121	84	1.2216	0.4911	0.5058
ENSG00000213979.3	RPL7AP14	processed_pseudogene	4	1	3	0.2404	0.0966	0.0995
ENSG00000213981.8	AC007277.1	lncRNA	5	3	4	0.1101	0.0443	0.0456
